model,modelID
Annual reporting process of the PCI Officer to Top Management,10002240
Debt Capital Markets - Execution of the transaction and placement,10001225
Abroad - Foreign exchange operations - Monitoring and settlement of CLS discarded contracts,10001293
Tax recovery on foreign stock dividends,10001786
ALMM Consolidated Regulatory Reporting - LCR,10000752
Definition and monitoring of regulatory indicators and thresholds,10001960
Anomaly remediation and escalation,10001662
Impairment of intangible assets with a finite life,10000081
Corporate taxation - Adjustment of taxes,10002313
Management of criminal actions brought by third parties,10000956
Financial Products and Services - OTC Derivatives - Deal modification (cancel and reissue) - IMI CIB and BdT,10000937
clearing,10001456
Issuers Regulations - Disclosure of relevant employee interests in relation to Sensitive Situations,10001262
"Safety Deposit Boxes and Closed Deposits - Theft, damage, tampering and loss",10001784
Own account finance - Securities - Deal settlement,10000510
Own account finance - OTC derivatives - Modification of the deal - Cancel - Cancel and Reissue,10001804
Clearing Custody and Settlement Services - Limit Monitoring for Clearing Clients,10001646
Non-bank treasuries,10000796
Catalog and personal data management - Basic personal data,10000371
Current Accounts - Off-Site Offering - Intesa Sanpaolo Agents4You,10001907
Preliminary fulfilments for requesting the LEI Code in the name and on behalf of Customers - BdT,10002022
EMIR - UK - Signing of the Reporting Delegation Agreement and sending of the report on transactions in OTC derivatives,10000718
Unavailability of Essential Personnel - Activation of business continuity measures,10001916
Emergency management,10001029
Credit taxation - Withholding tax survey,10001436
Annual review of service contracts - Generation of outsourcing database,10001503
"Incident management, procedural application regulatory assistance",10000544
ISMEA surety request and acquisition,10000946
Prematching and Confirmation Management,10001177
Enforcement of international guarantees received,10001212
Remote Identification and Recognition Services - My Key - On-Site Offer and Off-Site Offer,10000957
Asset Leasing Securities Management - Repossession and asset management,10000979
Financial products and services - OTC derivatives - Management of market operations (MOP validation and MOP removal) - IMI CIB and BdT,10002213
Clearing Custody and Settlement Services - Services on behalf of the issuer,10001693
Management of precious metals. Check of stock in Sala Conta,10001119
Loss Verification Agent,10001530
Foreclosures - Management of Foreclosure-Foreclosure of sums,10001373
Pricing definition - IMI CIB Division - Global Corporate and International Departments,10000806
Anomalous operations evaluations,10002067
Management of Delivery Desks and supervision of supply flows,10000697
Operational health and safety controls - Fulfillments relating to events and the assignment of works in the context of Legislative Decree 81-08 art. 26,10001532
Financial Products and Services - OTC Derivatives - Deal Validation - IMI CIB and BdT,10001135
Contingency Process - Cash Management,10001268
Acquisition Finalization Direct Guarantee Fdo PMI 662 96 on Portfolio,10000824
Advance settlement of our payment commitment - discount Import documentary credits - Eximbills,10001401
Fulfillments for facilitation purposes - Financing Bank - Artigiancassa,10000484
Aggregation of quantitative and qualitative contributions and preparation of individual files,10000478
Maintenance of IT Security and Business Continuity controls,10001683
Services offered by the Innovation center,10000635
Concession - Small Business Customer Contact,10002181
ETD derivatives - Procedure for modifying the House Business commission price list,10001927
Management of suspended transfers,10001893
Issuers Regulations - Practices to be submitted for attention - approval by decision-making Bodies,10000758
Definition of application requirements,10000269
"Drafting, approval and publication of the Remuneration Report",10002202
CIB Good Guys List management,10000162
Single Justice Fund ANIA Agreement Opening of accounts on provisions of the Insurance Operators,10001452
Concession - Corporate - Proposal,10001970
Rate Management Asset and Liability Management - Remodeling of Fair Value Hedges,10000988
Level II controls,10000899
Funding - Requests for retrocession deeds on credits that are no longer in bonis,10000646
Quota management to be paid to SACE,10000602
Self Equipment Management - Collection and disposal of outsourced ATMs and MTAs subject to claims,10001753
Disposal of Impaired Loans and Portfolios of Non-Performing and Mixed Loans - Single Name Disposal below threshold - Resolution,10000530
Theft or loss or deterioration of a non-employee permanent badge,10000488
Single European Resolution Fund,10001124
General Accounting - Management of monthly accounting closures,10001357
Management of operating losses deriving from POS operations,10000760
Budget loading into the system,10001963
Cost data collection and consolidation,10000048
"Non-performing loans management - Routine non-recourse assignments, management of any returns",10002296
Credit Cards - Reports received from other Entities for the Customers CAI registration,10002199
Management of the regulatory framework Embargoes - Swift SEPA and Western Union messages in receipt and dispatch,10000239
Out-of-office offer of financial instruments and insurance investment products - Management of the right to rethink,10000652
Out-of-office offer of financial instruments and insurance investment products - Management of the right to rethink,10000653
Domestic Signature Commitment Enforcement,10000663
Activation of State guarantee - Financing Tax Moratorium with CDP funding,10001134
Preparation and signing of the NAFMII - ISP Shanghai contract,10001617
Prepaid cards - Massive delivery of cards under the agreement,10000764
Contractualization of information security requirements for IT contracts,10001303
Preparation and signing of the GMRA contract - Parent Company and Banca IMI,10000086
Strategies - Funding Plan Definition of the Funding Plan and calculation of indicators,10000234
Financing - Loan Management - Exercise of contracted flexibility options on Personal Loans,10000559
DFA - Procedure for registering as a Swap Dealer with the CFTC - Forms 7R 8R 8T and Annual Questionnaire,10001976
Bancaidentity - Certificate suspension,10000388
Abroad - Foreign exchange transactions - Dual Currency Deposit management,10000202
Monitoring of relevant projects - Final balance and Forecast,10001938
Drafting Application and Change Log,10000142
Loan Trading - Sale - Definition and conclusion of the operation,10000102
Provisions for outgoing foreign bank transfers,10000143
Equity Capital Markets - Client contact and trade analysis,10000948
Receipt of international guarantees,10001160
Opening of ISP accounts on foreign banks not belonging to the Group,10002027
Initial assignment of fair value and day one profit levels - Derivatives,10001650
Rate Management Asset and Liability Management - Forecast Transaction - Cash Flow Hedge,10001073
Superbonus Ecobonus and other building bonuses - COMPANIES - Transfer of the tax credit that has arisen,10001816
ABaCo - Loan release pledged,10000029
Attivita Of administrative management - Perfezionamento plans of periodic contribution,10000467
Access to restricted areas of the Central Buildings requested by employees and non-employees,10002319
Strategies - Funding Plan Sustainability monitoring,10001609
Contingency Process - Swift Systems Blocking - Cold Start Restart Management,10002175
Emissions certificates - Direct listing issue,10000300
Institutions Treasury - Activation of the Service - Start up of the Service and management of the Institutions ownership deeds,10001545
Cyber Physical Security incident management at the Territorial Network - Emergency management,10000092
Administration Financing Leasing - Takeovers and technical transfers,10000163
Opening Financial Institutions Accounts,10001002
Armaments sector operations - communications to the MEF operations subject to L185 and management of exceptions,10000965
Administration Financing Leasing - Term redemption of the asset,10001431
Concession - Corporate ONE - Credit Analysis & Resolution,10000668
Portfolio Collection Management - Payment and booking,10001024
Management of payments in litigation matters,10001615
Concession - Small Business - Product Specifics - Entrepreneurial Microcredit Financing,10000620
Management of requests to take advantage of permits law 104 and maternity and paternity leave,10001959
Skills invoicing for Corporate Welfare Service,10000122
Monitoring and correction of MiFID profiling,10001102
Concession - Private individuals - Subsidized mortgages and Mortgages granted to minors and owners of sole proprietorships - Preliminary investigation and Proposal,10001599
Definition of risk propensity and group exposure ceilings towards Associated Persons,10001899
Procedure alignment activities,10001607
Own account finance - OTC derivatives - Paper and electronic Novation management,10001641
Concession - Private individuals - Credit facilities and other loans - Bridging and repayment periods,10002280
Verification of Gold materiality stock,10000855
Passive subrogations - Oversight of subrogation practices,10000398
Management and payment of supplier documents,10000121
Remote Identification and Recognition Services - Remote Digital Signature of the Customer - Signing of the documentation produced by the Bank in electronic format,10000011
Proprietary and Third Party Indices - Management of COMIT Indices,10001050
Non-harmonised consolidated statistical reporting (OTC Derivatives Survey),10001074
Time Cash in euro-Time Cash in foreign currency-Restricted Time Deposit-Saving Bonds - Early repayment,10000898
Clearing Custody and Settlement Services - Foreign Corporate Action,10002035
Loans in GIC - Creation of a new technical form of financing,10002085
Monitoring of service levels - Management of the Committees for the control of the activities provided in service,10002164
Management of SME Retail Positions - Specialist Management of SME Retail Remediation DR,10000876
Disposal of Non-Performing Loans and Portfolios of Non-Performing and Mixed Loans - Routine Disposal of Non-Performing Loans Portfolio Factoring,10000726
Time Cash in foreign currency - Activation and extinction upon expiry,10000369
Request for pension benefits - advances - redemptions - RITA - transfers and declaration of non-deducted contributions - Open Pension Funds and Individual Pension Plans,10001877
Document archiving of non-financial companies,10000727
Customer Portfolio - Assignment of customers to the financial advisor,10001053
Cash Remittance - Branch,10000633
Inclusion and Exclusion of Companies from the VAT Group,10000834
Exceeding the individual risk concentration limit,10002079
Initial setup of the environment,10000322
Request for documentation for corporate meetings and exercise of rights on securities,10000220
Euro and currency liquidity management - Operational monitoring of Group liquidity,10001388
Equity Capital Markets - Transaction structuring,10001464
ETD derivatives - Rates,10001882
Condominium fees,10001390
Market data distribution,10000787
Customer Securities Lending - Collateral Management,10000497
Census and Counterparty Management - Centralized censuses,10001733
Bond loan regulation,10000466
FinRep harmonized individual reporting (Base FINI),10000885
Transfers paid in cash,10001416
Loan Trading - Purchase - Definition and conclusion of the operation,10000856
Mortgage guarantees - Cancellation of the mortgage,10002121
Country Risk - Calculation of Economic Capital at Country Risk,10000955
Request for reimbursements for employees with public offices,10002004
Corporate taxation - Tax credit for Corporate Tax,10000997
Management of receipts and reminders,10002289
Monitoring of expired Structured Finance ratings,10001688
Remote Identification and Recognition Services - Private My Key - Post-Sale Termination and Customer Withdrawal,10000531
Communication of periodic VAT payments,10000673
Activation of Collective Agreements for a moratorium,10001079
Ordinary opening of SSA codes and Acronyms,10000786
Mortgage guarantees - Analysis of real estate appraisers requirements,10000540
Collaborative Fulfillment with AdE - Declarative Fulfillments,10001555
Order entry via FOL,10000735
Fulfillments for facilitation purposes - Financing Bank - SME Initiative loan,10001537
Service Request Finance management,10002143
General Accounting - Monitoring of miscellaneous items open on the accounting body of the central administrative structure,10000066
Own account REPO trading,10000659
Management of the regulatory area of Embargoes - Personal data,10001264
Clearing Custody and Settlement Services - Periodic securities management and administration activities,10000878
Liquidity data base supply and parameterization,10001824
Parent Company - Intesa Sanpaolo S.p.A. related-party transaction investigation and communication Associated Persons of the Group and Relevant Persons pursuant to art.136 TUB,10000249
Management of fair value levels - Derivatives,10000087
Financial statements - Reclassification of financial statements,10000015
Opening of ordinary administered deposit or BdT and CIB_Global Corporate customer guarantee,10000441
Clearing Custody and Settlement services - CSDR reporting management,10001214
Census and Counterparty Management - Cancellation - anonymization of personal data - Right to be forgotten,10000600
"Updating of the Organisation, Management and Control Model pursuant to Legislative Decree 231 2001 ISP",10001654
DFA - Trade Reconstruction,10000231
Funding - Deposits - Medium/long-term placement with foreign customers,10001868
Risk activities towards associated parties _ Flow generation - data verification - consolidation - reporting,10002214
Capital Management - Preparation of the Capital Plan - Approval and reporting,10001379
Funding - Coordination of operations from Supranational Entities to Banks of the ISB Division,10001928
Pension Funds - Individual membership or collective membership of supplementary pension schemes - Distance Offering - Intesa Sanpaolo Agents4You,10001228
Change of circumstances,10001499
Monitoring of TLTRO loans and economic impact reporting,10000560
Own securitisations - Structuring preliminary transfer activities,10001958
Publication of new application features on CITRIX (Metaframe),10001812
Clearing Custody and Settlement Services - Taxation management,10001780
Derivatives ETD - Own account reconciliations between FO and BO systems,10000982
Non-performing loans management - Closure of the legal practice,10000278
Assignees - Acquisition,10001030
Telepass and Viacard - Financial Institutions,10001166
Closure of the annual audit plan,10001021
Personnel with mixed employment contract - Registration in the IVASS register section E - Issuance of mandates,10000165
Own account finance - Securities - Bond negotiation - Systematic internaliser,10001279
Treasury Institutions - Activation of Service - Management of cash advances and related details,10000074
Own Account Finance - Securities - ETF Trading - IMI CIB Division,10001690
Regulated Derivatives - Margin call to client,10001311
Brand Management,10000306
Linking and unlinking Convention or Group,10000687
Safety Deposit Boxes and Closed Deposits - Ordinary openings,10000337
ETD Derivatives - Trading,10002167
Bad debt management - Management of debt increases,10001056
Fulfillments for subsidy purposes - Financing Bank - Emilia Romagna Starter and Energy Funds,10000270
Acquisition Improvement Guarantee Loan of Hope,10000274
Customer portfolio - Notification to ISP Private Banking of counterparties of possible commercial interest,10001684
Own Account Finance - OTC Derivatives - Fixing Management,10000135
IncassOnline Portal - Enabling,10000073
Annual VAT return,10001689
Subsidized loans to Intesa Sanpaolo Group employees - Commercial offer,10000197
Financing-Loan Management-Personal Loans with affiliated companies,10001392
Framework design and innovative training experience,10000715
Funded training,10001878
Data quality management,10002117
Probable Default - Monitoring of portfolio positions,10001937
Request for new service or change of service,10001481
Equity Capital Markets - Public Offerings IPO,10001984
Centralized management of paid capital increase,10000627
Management of FIU findings,10002203
Study and research management - Publication of recommendations from Specialists and Sponsors,10000912
Superbonus Ecobonus and other building bonuses - PRIVATE - Condominiums - IACP - Third Sector - Loan to SAL with transfer of tax credit,10001752
Management of Operational Losses and Contingencies - DCO,10001593
Debit and service cards - Out-of-office offer - Intesa Sanpaolo Agents4You,10001105
Abroad - Foreign exchange operations - Activation and management of Greentrade exchange platform customers,10000333
Valuation of owned properties and valuable works of art at fair value,10000403
Management of Impaired Credit - Sterilization and declassification of positions due to technical default,10000002
Management of Impaired Credit - Sterilization and declassification of positions due to technical default,10000003
Concession - Private individuals - Subsidized mortgages and Mortgages granted to minors and owners of sole proprietorships - Application,10001665
Credit Risk Mitigation - Agricultural Bill - Credit Extinction,10002170
Successions - Release,10001215
PCI Officer quarterly monitoring process,10002036
Institutional maintenance of the Business Continuity Plan,10002226
Concession - Private individuals - Credit lines and other loans - Product specificity - Social advance,10000331
Loans - Loan management - Suspension of installments on personal loans,10000147
Own securitisations - Transfer or repurchase of assets,10001387
Reporting of anomaly indicators to the Supervisory Body and keeping of the single register of OCF Financial Advisors,10000277
Definition of the annual program and launch of individual model change projects,10000866
Bad Loans Management - Identification of specific positions to be excluded from external management,10001170
Concession - Small Business - Product specificity - Condominium financing,10000308
Staff with mixed employment contract - Withdrawal from the agency contract,10001598
Issue of senior domestic bonds placed by BdT,10002201
Authorization (punctual or plafond) TIT MLT in derogation and specific TIT MLT,10000861
Third Party Securitizations - Initial Due Diligence and Monitoring,10000838
Documented remittances collections import documents - Settlement mode,10001847
Debt Capital Markets - Structuring RE Mutual Investment Fund and Private Placement of shares,10001060
Subsidized loans to Intesa Sanpaolo Group employees - Proposal,10000486
Counterparty Risk - Calculation of management measures,10001914
Management of ABF - ACF proceedings,10000802
Corporate taxation - Payment of withholding taxes made against interest and more,10001781
Abroad - Foreign exchange operations - Management of confirmations of foreign exchange operations,10001574
Subsequent events Extinction of the Loan of Hope Guarantee,10001314
IT management of WePOG,10001332
Monitoring of limits and escalation procedure - Proprietary Trading activity,10001328
Abroad - Operations in foreign exchange - Settlement of the settlement deal - operations in spot foreign exchange,10001110
Management of tasks for public employees,10001900
Tax consolidation - Declaration fulfillment,10000751
Cashiers checks - Check found,10000593
Financial Products and Services - OTC Derivatives - Paper and electronic Novation management,10001917
Concession - Private individuals - Subsidized mortgages and Mortgages granted to minors and owners of sole proprietorships - Improvement,10001047
Credit Cards - Off-Site Offer - Intesa Sanpaolo Agents4You,10001613
Abroad - Foreign exchange transactions - Accreditation of primary customers spot foreign exchange transactions - BdT Division,10001232
Takeover of an operator on the cash desk,10001540
Identification of the risk level of the positions,10001478
Subsidized loans to Intesa Sanpaolo Group employees - Question,10000343
Management of Individual Retail Positions - Specialist management,10000385
Privacy by Design,10001518
Cash Deposit - Termination of Service,10000247
Domiciliation agreements with banks and guarantee management with EU validity to cover the various customs procedures including that of Community transit,10001051
Selection and rejection maximum and Central Structures classification holder,10001887
Data Dictionary Management,10001397
OPS - OPV - OPVS - OPA - Post-assignment centralized activities,10001404
Tax Monitoring Investigations Legal Persons and Tax Assessments,10000013
Collection Services - Health tickets,10000580
Contribution management - Monitoring of contribution arrears from the facilitating institution,10001968
Arrangement of outgoing wire transfers,10000553
Periodic monitoring of the materiality of shared customers and the related calculation of overdrafts within the Group,10001990
Internal Model Investigation Final Decision and Remediation Plan,10000133
Checks on covered bond issuance programmes,10001946
Export Documentary Credits - Use,10000925
Superbonus Ecobonus and other building bonuses - CIB COMPANIES - Periodic and cumulative transfer of the tax credit,10000539
Consolidated COREP (COREP_OF_CON and FRTC bases) _ Flow generation - data verification - consolidation - reporting sending,10000430
Euro and foreign currency liquidity management - Cash flow forecast,10001557
Triparty REPO,10001700
Charge calculation and tax balancing,10000699
POS sale and activation - First customer request BdT Division - Internet Banking,10002228
Attivita Of periodic reportistica-Finanziamenti Facilitated following of Calamita Naturali,10000186
Financial Products and Services - OTC Derivatives - Fixing Management - IMI CIB and BdT,10001876
Creation and management of Mazzetta Civetta in ATM-MTA,10000526
Capital Management - Monitoring of the Capital Plan,10002019
"Drafting, publication and updating of Governance Documents and Rules",10002074
Deterioration-damage-destruction-improper use of artistic assets,10000023
Superbonus Ecobonus and other building bonuses - PRIVATE - Condominiums - IACP - Third Sector and Religious Entities - Conditional transfer of the tax credit to be accrued,10001329
Protection Policies - Motor - After Sales,10000225
Management of Leasing Bad Loans - Analytical evaluation of Leasing Bad Loans - Intesa Sanpaolo,10000904
Enforcement of the ISMEA surety,10001315
Clearing Custody and Settlement services - Securities settlement in the foreign market,10000814
Quadrature of the cash desk,10001619
Valuation of instruments linked to equity investments,10001259
Fulfillment of registration tax Real estate purchase and sale contracts,10000994
Adequate verification and profiling of money laundering risk,10000226
Honourability requirements absence of causes of incompatibility and existence of close ties - self-certification,10000872
Verification of a bankruptcy nature - Request or communication received by the Bank,10000502
Factoring - Contact and commercial proposition for credit transfer,10001349
Designation of employees as representatives in other companies,10000525
Phishing and spam analysis,10002078
Extinction of the service Value Together,10001182
Valuation of severance indemnities and other personnel funds,10000893
Price adjustments for Deed due - BdT Division,10001497
Activation of professional figures (SAP HR),10002001
EMIR - DFA - Mandatory Reporting to the Data Repertoire,10000328
Management of the data quality indicator (KQI),10002140
Management of assets acquired at auction - Management and valorisation of properties,10000256
Own Account Finance - Securities - Basis Trade operations for Eligible Counterparties,10000111
MLT Plafond monitoring and TIT Reporting in derogation - specific MLTs,10000286
Procurement of blank values,10000973
Own account finance - OTC derivatives - Deal negotiation,10001202
Financing in Loan IQ - Payments - Payment,10000714
KID predisposition,10001353
Unavailability of Essential Personnel - Return to normal operations,10001278
Employee devices - Other devices - Return or reinstatement,10000816
Annual FTT statement,10002123
Institutions Treasury - Operational Management - Collection,10001370
Activation of access by a Company to applications for the Group on the target information system,10002026
ABaCo - Pledging,10000389
Proactive Corporate and Small Business Management - Managing positions in Branch Management (GF),10001906
Certificates of Deposit - Amortization,10000807
Open Banking - Activation and contracting of the service,10001706
PUU User License Request - Analysis,10000159
Preliminary analysis of a potentially critical event with impacts on systemic processes,10001825
Request and activation of fiduciary services offered by Fiduciaria del Gruppo,10000768
Approval of IT security information flows by the Corporate Bodies,10001678
"Enrollment in the IVASS Register, section E and issue of the relative assignment",10000496
Ordinary maintenance of the Business Continuity Plan,10000797
Payment of foreign settlement coupons,10002301
Assignment of artistic assets and designation of referents,10000848
Issuer Regulations - Management of methods for crossing information barriers,10002186
Probable Default - Relationship management in Servicing Bank,10001304
Bancaidentity - Opening of the contract,10002009
Identification of Personnel and management of the period of supervision,10000156
Rating - Automatic rating management and downgrading,10002124
Rating - Automatic rating management and downgrading,10002125
Rating - Automatic rating management and downgrading,10002126
Rating - Automatic rating management and downgrading,10002127
Rating - Automatic rating management and downgrading,10002128
Rating - Automatic rating management and downgrading,10002129
Consolidated Financial Statements - Preparation of data acquisition environment and intercompany reconciliation,10001189
Administration Financing Leasing - Subleases,10002037
Management of Facilitated Interventions - Investigation,10001894
Control and analysis of real estate services,10000305
Probable Default - Classification and Management SAG,10002042
IRR risk - Update of the demand postal service model - International banks perimeter,10001425
Report for the Supervisory Body 231_2001 ISP and Subsidiary Companies,10002109
Start of production of the Model Change,10001093
Loan Opening and Closing,10001586
Institutions Treasury - Operational Management - Payment,10000461
Performance test execution,10000040
Termination of access authorization to Restricted Areas with biometric data detection,10001502
Cancellation of own securities,10001466
Own Account Finance - Securities - Monitoring operating restrictions on trading - IMI CIB Division,10001128
Leasing Financing Administration - Collection of bank transfers and manual active invoicing,10000415
Concession - Perfecting Small Business,10001818
Distribution of insurance financial products,10001966
Remote Identification and Recognition Services - Multichannel Contract - After Sales,10001272
Non-performing loans management - Advances and expense accounting,10000039
Contracting of Solution PA collection services - PagoPA System,10001656
Existing customer management,10002215
Own Account Finance - OTC Derivatives - Market Operations Management - MOP Validation and Remove MOP,10001625
Pensions - Activation of the payment service,10001667
Customer Securities Lending - Fee and interest management,10000679
Subjects not resident in Italy - Personal data and tax treatment of relationships,10001655
Extraordinary event management,10001077
Using certain date with scanner,10001275
Domestic Cash Pooling - Change in deactivation of service termination,10000750
IRR risk - Prepayment model update - perimeter of international banks,10001281
Recruitment of Employees,10000014
Census and Counterparty Management - Lead branch change,10001865
Payment of foreign settlement dividends,10001815
Factoring - Factoring Management - Collections Transfers,10002087
Disclaimer of payments,10001957
Identification and Evaluation - Evaluation of the Operating Context,10000285
Management of assets acquired at auction - Sale of properties,10002145
Equity Capital Markets - Capital increases,10000291
Refund activity,10002286
Reception of foreign transfers,10001755
Management of the confidentiality level of the reports produced by the CRO Area,10002071
Updating of MiFID profiling using a Corporate Customer questionnaire - CIB and CLB,10002103
Generic Position Risk - Calculation of regulatory exchange risk measures,10001945
Portfolio Collections Management - Protest bills management,10000512
Customer Portfolio - Portfolio and Economic Segmentation - Entry and modification,10000636
Identification of the Configuration Items,10001523
Own Account Finance - Securities - Bond Trading - Proprietary Trading DCTFG,10000059
Third Party Finance - Securities - Trading via the Market Hub platform,10000125
Negotiation - Payment of foreign checks,10000452
Management of Subsidized Interventions - Product Specificity - Law 488-92,10002230
Banks - Manual rating assignment,10001194
Equity Capital Markets - Private Placements,10000623
Activation and daily execution of the Operational Management morning tests,10000435
Rate Management Asset and Liability Management - BT risks deriving from Euro to MLT transactions with IAS compliant hedges,10000132
Individual Leverage (LEVI Base) _ Flow generation - data verification - reporting submission,10000457
Concession - Lease contact,10002084
Contribution Management - Out of Installment Contribution Management,10000740
Management of standard invoices - invoices for previous years - credit notes,10000923
Credit Risk - Updating of engine data for calculating decision-making competence in RWA,10000974
Self Equipment Management - Recovery and management of captured cards,10000469
IBMi Anomaly Management,10001694
Corporate Treasury - Service Management - Ancillary services,10001489
Identity and Access Management for External Users,10001720
Non-harmonised consolidated statistical reporting (Base EP) and phase EP_USD,10000585
Analysis of the verification sessions carried out,10000455
Credit Risk Mitigation - Agricultural Bill - First issue,10001746
Prepaid cards - Issuance requested by Private Customers - Internet Banking and Mobile App,10000471
Definition of the investment plan and project authorization,10000733
Mortgage guarantees - Mortgage renewals,10000054
Evolutionary maintenance,10002054
Payment of checks drawn and negotiated,10000381
Declaration - liquidation - payment - accounting of stamp duty paid virtually,10001566
Issuance and Withdrawal of the temporary badge for Branches,10001535
Debit and service cards - Issuance requested by Private Customers - Internet Banking and Mobile App,10000963
Website creation and updating,10000895
VAT settlement and payment by the representative Company,10000075
Profit and Loss Theoretical Calculation and Certification,10000546
Remote Identification and Recognition Services - Clients Graphometric Signature - Signing of the documentation produced by the Bank in electronic format,10000998
Systematic Internalizer - Report,10000569
Rate management Asset and Liability Management - Model of medium and long-term demand items,10001820
Pledges - Operational details for pledges on goods or documents representing goods,10002136
Concession - Lease completion,10001511
Consolidated Financial Statements - Data consolidation and archive closing,10001040
Accounting for passive leases,10000882
Concession - Financial Institutions ONE - Resolution,10001126
Remittances doc. receipts doc.exp.- Discount without recourse bills with transfer of SACE Supplier Credit policy,10001903
Remote Banking services for Legal Persons - My Key Business - Post-Sale Termination and Customer Withdrawal,10000405
"Establishment, modification, suppression of organizational structures (authorisation process)",10000182
Calculation of the reserve - Analytical-statistical evaluation of non-performing loans,10002016
Termination of the fiduciary mandate and termination of the underlying relationships,10001723
Proactive Problem Opening,10001193
Securities lending operations with BdT and Internal Loan customers,10000952
Tax Shield Ter - Transfer to another intermediary,10000628
Management of agreements for the exchange of MT101 with Third Party Banks,10001972
Management of lost foreign checks,10000184
Modification of the classification of LAW at the request of the Client - CIB,10002288
Management of Administrative Activities F23 and F24,10000021
Financial Products and Services - OTC Derivatives - Activation and Management of the Investment Research Service - BdT,10001627
Proactive Problem Planning Monitoring,10001507
Past Due Management - Management of disputes of factored debtors,10000018
Bad Loans Management - Management of 498 Notices and other communications,10001912
Key Management,10000601
Placement exchange transactions,10000902
Own Account Finance - OTC Derivatives - Confirmations - Transactions in Derivatives on Commodities,10002122
Installment management,10000958
Concession - Private individuals - Acceptance and release Mortgage co-obligee - Improvement,10000666
Probable Default - Restructuring Agreements-Recovery Plans,10002256
Issuance of the proxy on securities deposit,10001151
Checks on Cash Handling Suppliers,10002012
Title Transfers,10002148
Execution of the Charity Fund Plan - Plafond definition for Territorial Donations,10001347
DFA - Disclosure of information to customers,10000993
Incoming foreign transfers - Management of penalties - Use of funds for currency adjustment,10000835
Management of bad debts - Counts pursuant to art. 2855 of the Civil Code and account statements on mortgages,10002189
Disposal of Impaired Loans and Portfolios of Non-Performing and Mixed Loans - Portfolio and Single Name Disposal above and below the threshold - Post Closing Activities - Reporting and Monitoring,10000407
Savings Accounts - Renewal,10002229
Studies and research management - Sending draft studies to the issuer,10002283
Preparation and sending of MiFID II Reporting Flow - Transaction Reporting (TR) and Post-Trade Transparency (PTT),10002278
Acquisition and installation of physical assets,10000657
"MIFID - Preparation of certification data and production of Statements of costs, charges and incentives of the Investment Portfolio for Customers",10002075
Management of mortgages and amortization loans - Sale of additional options,10002105
Advance invoices Italy - Presentation management,10002064
Remote Access and Identification Services intended for Individuals - Regularization of Documentary Anomalies,10001549
Relationship opportunity management - BdT Division,10001573
Abroad - Foreign exchange operations - Spot exchange trading - IMI CIB,10000213
Valuation of Securities and Derivatives - Effectiveness test of interest rate risk hedging,10000131
Funding - Management of operations with Cassa Depositi e Prestiti,10000483
Mortgage Guarantees - Monitoring the trend of real estate initiatives,10002045
Financial products and services - OTC derivatives - Transaction definition and conclusion - IMI CIB Financial Institutions customers,10000511
Management of the Short Term Internal Transfer Rate - Detection of monthly curves and daily quotations for the Commercial Divisions,10000098
Enforcement - Settlement agreements - Extension of guarantee duration - Suspension of guarantee activation terms Direct Guarantee Fund 662-96,10001995
Production management of Data Quality contributions for reporting,10000743
Financial Institutions - Issue of Advised Checks-Circulars-Drawing,10001308
Verification Plan,10002091
Hermione database generation and verification,10002244
Concession - Individuals - Installment credit line - Right of withdrawal,10001915
Training of Personnel who perform Relevant Activities in the context of Investment Services,10001075
DFA - Validation of documentation and authorization of the Counterparty,10000307
Proprietary and Third Party Indices - Reallocation and Rebalancing Algorithmic Indices,10002300
SWIFT - Fraud monitoring and management,10000485
Protection Policies - Goods and People - Distance Offering,10001161
Periodic reporting to the FED of investments in non-banking companies operating in the US,10000201
Third Party Security - Supplier security posture monitoring activities,10000778
Incidents of non-compliance and interactions with authorities,10000736
CLASSIFICATION - Credit staging calculation,10000238
Closing period of disbursements to State of Work Progress - Loan Credit - Building for sale,10001199
Launch of marketing new products,10002194
Prepaid Cards - Top up or withdrawal on Card,10001435
Governance of the life cycle of the control,10001898
Non-harmonised financial information - Account matrix - Section III - Other information details (Base W2),10001184
Collateral Management - Request for intragroup exemption,10001542
Remote Identification and Recognition Services - Digital Branch and Remote Digital Branch - Customer identification and call management,10001186
Personnel with mixed employment contract - Verification of honourability requirements absence of causes of incompatibility and existence of close ties - self-certification,10001811
Periodic checks and information to the Collegiate Bodies,10000552
Collateral management - Margin calculation and management - Variation Margin,10000563
Clearing - Fire Drill of the CCP - Own Account,10001709
Funding - Coordination of transactions from supranational entities and Cassa Depositi e Presiti towards Intesa Sanpaolo and Group companies,10001068
Services on incoming wire transfers,10002185
Governance and tree management of Group processes,10001496
Change of membership structure or contact person of an SSA,10001034
Physical title unloading management,10002314
Physical title unloading management,10002315
Bad debt management Leasing - Management of the passive cycle,10001704
Solidarity Fund - Revocation of the suspension,10000095
XME dindi - Sales and after-sales management,10001437
Enforcement of the Loan of Hope Guarantee,10001750
Drafting validation and approval of the DCNF,10001239
AnaCredit individual reporting to foreign regulator,10000747
Management of updates of the Practical Guides,10000124
ETD Derivatives - Front Office Event Management,10001760
Money transfer service abroad Money Transfer Western Union - Activation and after-sales management,10001718
Real Estate Asset Leasing Management - Repossession of the asset,10001408
ATM and MTA handled by the Branch - Recovery of valuables and cash balancing,10000598
